1094336269071	RSSBLE	null	02:AB:C4:BC:BE:91	-101
1094336275	ACC	1.1328213	3.1179018	8.071409
1094336285	ACC	1.2573198	3.0604408	8.10014
1094336295	ACC	1.1232445	2.8689048	8.291676
1094336305	ACC	0.9604388	2.5816007	8.090563
1094336315	ACC	0.80720985	2.3134499	7.91818
1094336325	ACC	0.5869433	2.0261457	7.46807
1094336335	ACC	0.38583037	1.9782617	7.1999197
1094336345	ACC	0.404984	2.1506443	6.6157346
1094336355	ACC	0.57736653	2.303873	6.1656246
1094336365	ACC	0.452868	2.4666789	5.9070506
1094336375	ACC	-0.15047078	2.706099	5.600593
1094336385	ACC	-0.45692858	2.7252526	5.658054
1094336395	ACC	-1.7497975	3.050864	6.970076
1094336405	ACC	-1.5486845	3.6446261	7.6596065
1094336415	ACC	0.47202164	2.3900645	7.831989
1094336425	ACC	0.701865	2.160221	8.195908
1094336435	ACC	0.5582129	2.8497512	8.540672
1094336437	LGT	635.0
1094336445	ACC	0.6252505	2.8976352	8.808824
1094336455	ACC	0.7305954	2.6294847	9.325971
1094336465	ACC	0.34752315	2.6773686	10.005924
1094336475	ACC	0.5965201	2.8689048	10.503918
1094336485	ACC	0.749749	3.00298	10.6763
1094336495	ACC	0.95086193	3.6829333	10.264498
1094336505	ACC	1.0178996	3.951084	9.574967
1094336515	ACC	1.1040908	3.749971	8.5789795
1094336525	ACC	0.92213154	3.5105507	8.36829
1094336530277	RSSBLE	null	08:9E:08:B4:F5:8C	-98
1094336535	ACC	0.701865	3.0891712	8.703478
1094336545	ACC	1.1902821	2.7827134	9.622851
1094336555	ACC	1.1328213	2.121914	11.863825
1094336565	ACC	0.48159844	1.9974153	13.415267
1094336575	ACC	0.66355777	2.169798	14.104797
1094336585	ACC	1.3913951	2.5145628	13.961145
1094336595	ACC	2.1288092	3.3668988	13.070502
1094336605	ACC	2.3107684	3.606319	12.093668
1094336615	ACC	1.9947338	3.5584347	11.404138
1094336625	ACC	1.4488559	2.9646728	10.70503
1094336635	ACC	0.653981	2.4858325	10.743338
1094336638	LGT	635.0
1094336645	ACC	-0.21750842	1.5760359	10.925298
1094336655	ACC	-0.42819816	1.1067723	10.791222
1094336665	ACC	-0.36116052	0.8386218	10.628416
1094336675	ACC	-0.20793162	0.7524305	10.791222
1094336685	ACC	0.19429424	0.7045465	11.088103
1094336695	ACC	0.44329122	0.6949697	11.356254
1094336705	ACC	0.77847946	0.49385676	11.54779
1094336715	ACC	0.8934011	0.4363959	11.413714
1094336725	ACC	1.2094357	0.7332769	11.116834
1094336735	ACC	0.95086193	1.3557693	10.992335
1094336745	ACC	1.6978528	1.4994215	9.823965
1094336755	ACC	1.9660034	1.6334968	9.124858
1094336765	ACC	2.1096556	2.3900645	7.975641
1094336775	ACC	1.9947338	2.7922902	7.4010324
1094336785	ACC	1.6978528	3.0891712	6.6636186
1094336795	ACC	1.2764734	3.0987482	6.4529285
1094336805	ACC	0.6444042	2.9646728	6.491236
1094336815	ACC	0.43371442	2.8210206	6.883885
1094336825	ACC	0.2613319	2.55287	7.8415656
1094336835	ACC	0.0027581202	2.3230267	8.377867
1094336838	LGT	631.0
1094336845	ACC	-0.23666205	2.303873	8.224638
1094336855	ACC	-0.045125913	2.3996413	7.908603
1094336865	ACC	0.30921593	2.5911775	7.582992
1094336875	ACC	0.46244484	2.9167888	7.238227
1094336885	ACC	0.48159844	3.0125568	7.1616125
1094336895	ACC	0.36667678	2.9455192	7.094575
1094336905	ACC	0.18471745	2.9455192	7.0754213
1094336915	ACC	0.0027581202	3.2424002	7.4393396
1094336925	ACC	-0.0259723	3.251977	7.966064
1094336935	ACC	-0.1792012	2.8976352	8.559826
1094336945	ACC	-0.29412287	2.8210206	8.895015
1094336955	ACC	-0.18877801	2.7156758	9.02909
1094336965	ACC	0.031488538	2.753983	8.962052
1094336975	ACC	0.35709995	3.2328234	8.617287
1094336985	ACC	0.4145608	3.548858	8.253368
1094336995	ACC	0.44329122	4.2192345	7.7553744
1094337005	ACC	0.66355777	4.59273	7.6596065
1094337015	ACC	0.81678665	5.0236864	7.381879
1094337025	ACC	0.90297794	5.3876047	7.324418
1094337035	ACC	0.94128513	5.5982947	7.5542617
1094337038	LGT	626.0
1094337045	ACC	0.77847946	5.2535295	8.138447
1094337055	ACC	0.6060969	4.391617	9.95804
1094337065	ACC	0.50075203	3.8648927	12.179859
1094337075	ACC	0.23260148	3.740394	15.052901
1094337085	ACC	1.04663	4.14262	16.278732
1094337095	ACC	1.8319281	4.2192345	16.221272
1094337105	ACC	2.4256902	4.487385	15.292321
1094337115	ACC	2.780032	4.5639997	14.411255
1094337126	ACC	3.124797	4.1138897	13.64511
1094337135	ACC	3.124797	4.1138897	13.64511
1094337145	ACC	2.1958468	3.1657858	13.022618
